id,agencia,CATEGORÍA CENSO 1,CANTIDAD DE SCHOPERAS CCU,CANTIDAD DE SALIDAS,CANTIDAD DE SHOPERAS COMPETENCIA ,CCU/ABINBEV/OTRAS MARCAS COMPETENCIA
1679314,CORPA,LOCALES EN REGLA,2,1,0,BUDWEISERSTELLA ARTOIS
817051,PK,LOCALES EN REGLA,1,1,0,CRISTAL ( de CCU)
1545906,PK,LOCALES EN REGLA,0,0,0,
2320910,PK,LOCALES EN REGLA,1,2,0,AUSTRAL ( de CCU)KUNTSMANN ( de CCU)
2347002,CORPA,LOCALES EN REGLA,,,,AUSTRALHEINEKENBUDWEISERSTELLA ARTOIS
2035511,CORPA,LOCALES EN REGLA,1,2,0,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
1322114,CORPA,LOCALES EN REGLA,1,1,0,BUDWEISERSTELLA ARTOIS
1873151,PK,LOCALES EN REGLA,0,0,2,HEINEKEN ( de CCU)BUDWEISER  (de ABINBEV)CUSQUENA (de ABINBEV)
2331103,PK,LOCALES EN REGLA,0,0,0,
1379572,CORPA,LOCALES EN REGLA,,,,BUDWEISERSTELLA ARTOIS
795870,CORPA,LOCALES EN REGLA,1,1,0,BUDWEISERSTELLA ARTOIS
1621963,PK,LOCALES EN REGLA,0,0,0,
2106734,PK,LOCALES EN REGLA,0,0,0,
1463745,PK,LOCALES EN REGLA,3,6,1,HEINEKEN ( de CCU)KUNTSMANN ( de CCU)ROYAL GUARD  ( de CCU)AUSTRAL ( de CCU)CRISTAL ( de CCU)HEINEKEN ( de CCU)KUNTSMANN ( de CCU)HEINEKEN ( de CCU)
2258049,CORPA,LOCALES EN REGLA,1,2,0,AUSTRALHEINEKENBUDWEISERSTELLA ARTOIS
1758270,PK,LOCALES EN REGLA,1,2,0,AUSTRAL ( de CCU)
784397,PK,LOCALES EN REGLA,0,0,0,
2130785,PK,LOCALES EN REGLA,0,0,0,
1355609,CORPA,LOCALES EN REGLA,,,,
1360747,PK,LOCALES EN REGLA,1,3,0,AUSTRAL ( de CCU)KUNTSMANN ( de CCU)ROYAL GUARD  ( de CCU)
1429879,PK,LOCALES EN REGLA,0,0,0,
2328235,PK,LOCALES EN REGLA,2,2,3,AUSTRAL ( de CCU)KUNTSMANN ( de CCU)HEINEKEN ( de CCU)BECK S  (de ABINBEV)BUDWEISER  (de ABINBEV)CUSQUENA (de ABINBEV)STELLA ARTOIS (de ABINBEV)BECKER  (de ABINBEV)BUDWEISER  (de ABINBEV)CUSQUENA (de ABINBEV)BECKER  (de ABINBEV)BUDWEISER  (de ABINBEV)CUSQUENA (de ABINBEV)
1447845,PK,LOCALES EN REGLA,0,0,0,
1738725,CORPA,LOCALES EN REGLA,,,,BUDWEISERSTELLA ARTOIS
1305238,CORPA,LOCALES EN REGLA,1,1,1,BUDWEISERSTELLA ARTOIS
677053,CORPA,LOCALES EN REGLA,3,3,2,HEINEKEN
2260265,PK,LOCALES EN REGLA,0,0,0,
2328549,CORPA,LOCALES EN REGLA,,,,
1378782,PK,LOCALES EN REGLA,1,8,0,AUSTRAL ( de CCU)HEINEKEN ( de CCU)KUNTSMANN ( de CCU)PATAGONIA ( de CCU)
1461189,PK,LOCALES EN REGLA,1,3,1,AUSTRAL ( de CCU)ESCUDO ( de CCU)KUNTSMANN ( de CCU)
805857,CORPA,LOCALES EN REGLA,2,2,1,BUDWEISERSTELLA ARTOIS
2311660,CORPA,LOCALES EN REGLA,1,2,0,HEINEKEN
2300290,CORPA,LOCALES EN REGLA,1,2,2,AUSTRAL
2142352,CORPA,LOCALES EN REGLA,,,,AUSTRAL
2290992,PK,LOCALES EN REGLA,1,1,0,KUNTSMANN ( de CCU)
2349330,PK,LOCALES EN REGLA,1,2,0,AUSTRAL ( de CCU)ROYAL GUARD  ( de CCU)
997826,CORPA,LOCALES EN REGLA,1,2,1,
875259,PK,LOCALES EN REGLA,1,2,0,AUSTRAL ( de CCU)KUNTSMANN ( de CCU)
832866,PK,LOCALES EN REGLA,0,0,0,
2189209,PK,LOCALES EN REGLA,2,1,0,ROYAL GUARD  ( de CCU)AUSTRAL ( de CCU)KUNTSMANN ( de CCU)
2249603,CORPA,LOCALES EN REGLA,1,2,0,AUSTRALHEINEKENBUDWEISERSTELLA ARTOIS
2285257,PK,LOCALES EN REGLA,0,0,0,
892863,PK,LOCALES EN REGLA,2,1,0,HEINEKEN ( de CCU)AUSTRAL ( de CCU)HEINEKEN ( de CCU)
2327679,PK,LOCALES EN REGLA,0,0,0,
2307304,PK,LOCALES EN REGLA,0,0,0,
2214392,PK,LOCALES EN REGLA,1,3,0,KUNTSMANN ( de CCU)ROYAL GUARD  ( de CCU)
799559,CORPA,LOCALES EN REGLA,1,1,0,BUDWEISERSTELLA ARTOIS
1423209,PK,LOCALES EN REGLA,0,0,0,
2330369,CORPA,LOCALES EN REGLA,1,2,0,
1696886,CORPA,LOCALES EN REGLA,,,,AUSTRALROYAL GUARD
1359528,PK,LOCALES EN REGLA,1,3,0,AUSTRAL ( de CCU)HEINEKEN ( de CCU)PATAGONIA ( de CCU)
1604404,PK,LOCALES EN REGLA,0,0,0,
2222341,PK,LOCALES EN REGLA,0,0,0,
2026163,PK,LOCALES EN REGLA,0,0,0,
796220,PK,LOCALES EN REGLA,1,2,0,AUSTRAL ( de CCU)HEINEKEN ( de CCU)
2301792,PK,LOCALES EN REGLA,1,4,0,AUSTRAL ( de CCU)KUNTSMANN ( de CCU)ROYAL GUARD  ( de CCU)
980582,CORPA,LOCALES EN REGLA,1,2,0,BUDWEISERSTELLA ARTOIS
1984077,PK,LOCALES EN REGLA,1,2,0,AUSTRAL ( de CCU)HEINEKEN ( de CCU)
767765,PK,LOCALES EN REGLA,2,4,0,HEINEKEN ( de CCU)KUNTSMANN ( de CCU)AUSTRAL ( de CCU)HEINEKEN ( de CCU)PATAGONIA ( de CCU)
1302737,CORPA,LOCALES EN REGLA,2,3,1,
1424578,CORPA,LOCALES EN REGLA,1,3,4,
1947465,PK,LOCALES EN REGLA,1,3,0,AUSTRAL ( de CCU)KUNTSMANN ( de CCU)ROYAL GUARD  ( de CCU)
1578286,PK,LOCALES EN REGLA,2,6,0,AUSTRAL ( de CCU)DOLBEK ( de CCU)HEINEKEN ( de CCU)KUNTSMANN ( de CCU)CRISTAL ( de CCU)
849102,CORPA,LOCALES EN REGLA,1,2,0,BUDWEISERSTELLA ARTOIS
676886,CORPA,LOCALES EN REGLA,1,1,1,AUSTRAL
2212409,CORPA,LOCALES EN REGLA,1,2,0,AUSTRAL
1668771,CORPA,LOCALES EN REGLA,1,3,0,AUSTRALROYAL GUARD
552797,CORPA,LOCALES EN REGLA,1,2,0,BUDWEISERSTELLA ARTOIS
2335997,CORPA,LOCALES EN REGLA,1,2,1,BUDWEISERSTELLA ARTOIS
993369,CORPA,LOCALES EN REGLA,1,1,0,BUDWEISERSTELLA ARTOIS
2126451,PK,LOCALES EN REGLA,0,0,0,
1477264,PK,LOCALES EN REGLA,1,4,0,HEINEKEN ( de CCU)KUNTSMANN ( de CCU)
2183668,CORPA,LOCALES EN REGLA,1,2,0,AUSTRAL
2356759,CORPA,LOCALES EN REGLA,,,,
919302,PK,LOCALES EN REGLA,1,4,1,AUSTRAL ( de CCU)HEINEKEN ( de CCU)KUNTSMANN ( de CCU)BUDWEISER  (de ABINBEV)CUSQUENA (de ABINBEV)
1466187,PK,LOCALES EN REGLA,2,2,0,AUSTRAL ( de CCU)HEINEKEN ( de CCU)
2273198,PK,LOCALES EN REGLA,1,3,1,AUSTRAL ( de CCU)KUNTSMANN ( de CCU)
2273962,PK,LOCALES EN REGLA,1,1,1,CUSQUENA (de ABINBEV)HEINEKEN ( de CCU)
2227547,PK,LOCALES EN REGLA,1,2,0,AUSTRAL ( de CCU)
1943149,CORPA,LOCALES EN REGLA,,,,AUSTRALROYAL GUARD
1457756,CORPA,LOCALES EN REGLA,1,1,0,
2314180,PK,LOCALES EN REGLA,0,0,0,
784701,CORPA,LOCALES EN REGLA,,,,BUDWEISERSTELLA ARTOIS
2307893,CORPA,LOCALES EN REGLA,1,3,2,AUSTRALHEINEKENBUDWEISERSTELLA ARTOIS
2139238,CORPA,LOCALES EN REGLA,1,3,0,AUSTRALROYAL GUARD
2345938,PK,LOCALES EN REGLA,0,0,0,
2333252,CORPA,LOCALES EN REGLA,1,2,0,AUSTRALHEINEKENBUDWEISERSTELLA ARTOIS
918824,CORPA,LOCALES EN REGLA,3,2,1,BUDWEISERSTELLA ARTOIS
1326055,CORPA,LOCALES EN REGLA,1,1,0,
2321665,CORPA,LOCALES EN REGLA,1,3,0,
673744,PK,LOCALES EN REGLA,1,2,0,AUSTRAL ( de CCU)KUNTSMANN ( de CCU)
2332786,CORPA,LOCALES EN REGLA,1,4,2,AUSTRALHEINEKENBUDWEISERSTELLA ARTOIS
2185932,PK,LOCALES EN REGLA,0,0,0,
1650018,CORPA,LOCALES EN REGLA,,,,BUDWEISERSTELLA ARTOIS
2295013,PK,LOCALES EN REGLA,1,2,0,CRISTAL ( de CCU)KUNTSMANN ( de CCU)
1459003,CORPA,LOCALES EN REGLA,1,3,1,
2114535,PK,LOCALES EN REGLA,0,0,0,
2276544,PK,LOCALES EN REGLA,0,0,0,
2238401,CORPA,LOCALES EN REGLA,1,2,0,AUSTRAL
1325289,PK,LOCALES EN REGLA,1,2,0,KUNTSMANN ( de CCU)
2103315,CORPA,LOCALES EN REGLA,0,1,1,AUSTRALROYAL GUARD
2247404,CORPA,LOCALES EN REGLA,1,3,1,AUSTRALHEINEKENBUDWEISERSTELLA ARTOIS
2001942,CORPA,LOCALES EN REGLA,2,2,0,AUSTRALROYAL GUARD
1915818,CORPA,LOCALES EN REGLA,,,,AUSTRALROYAL GUARD
794576,PK,LOCALES EN REGLA,1,8,0,AUSTRAL ( de CCU)KUNTSMANN ( de CCU)PATAGONIA ( de CCU)ROYAL GUARD  ( de CCU)
2317986,CORPA,LOCALES EN REGLA,1,3,1,
1423246,PK,LOCALES EN REGLA,1,2,0,KUNTSMANN ( de CCU)
2340396,CORPA,LOCALES EN REGLA,1,3,0,AUSTRALROYAL GUARD
799221,PK,LOCALES EN REGLA,1,3,0,DOLBEK ( de CCU)HEINEKEN ( de CCU)PATAGONIA ( de CCU)
2173245,PK,LOCALES EN REGLA,0,0,0,
675484,CORPA,LOCALES EN REGLA,2,2,0,BUDWEISERSTELLA ARTOIS
2234924,CORPA,LOCALES EN REGLA,,,,AUSTRAL
2232208,CORPA,LOCALES EN REGLA,1,3,2,AUSTRALROYAL GUARD
545881,PK,LOCALES EN REGLA,1,2,0,CRISTAL ( de CCU)
1335033,PK,LOCALES EN REGLA,1,2,0,CRISTAL ( de CCU)KUNTSMANN ( de CCU)
1372600,CORPA,LOCALES EN REGLA,2,1,0,CRISTALROYAL GUARD
856270,PK,CCU/Cuestionados,1,2,0,ESCUDO ( de CCU)KUNTSMANN ( de CCU)
821170,PK,CCU/Cuestionados,1,2,0,ESCUDO ( de CCU)KUNTSMANN ( de CCU)
544819,PK,CCU/Cuestionados,1,2,0,ESCUDO ( de CCU)KUNTSMANN ( de CCU)
544818,PK,CCU/Cuestionados,1,2,0,ESCUDO ( de CCU)KUNTSMANN ( de CCU)
2335003,CORPA,LOCALES EN REGLA,1,2,4,HEINEKEN
2051424,CORPA,LOCALES EN REGLA,1,2,1,AUSTRALROYAL GUARD
2315940,PK,LOCALES EN REGLA,1,1,0,HEINEKEN ( de CCU)
1986070,CORPA,LOCALES EN REGLA,,,,
1436035,CORPA,LOCALES EN REGLA,,,,
1448324,PK,LOCALES EN REGLA,1,3,0,AUSTRAL ( de CCU)HEINEKEN ( de CCU)KUNTSMANN ( de CCU)
828125,CORPA,LOCALES EN REGLA,1,3,0,CRISTALROYAL GUARD
769356,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
2298287,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
689090,PK,LOCALES EN REGLA,1,1,0,AUSTRAL ( de CCU)
2320179,PK,LOCALES EN REGLA,0,0,0,
652083,CORPA,LOCALES EN REGLA,1,2,0,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
715181,PK,LOCALES EN REGLA,1,1,0,CRISTAL ( de CCU)
1747304,CORPA,LOCALES EN REGLA,1,2,0,AUSTRALROYAL GUARD
2116414,PK,LOCALES EN REGLA,1,2,1,CRISTAL ( de CCU)HEINEKEN ( de CCU)
678334,CORPA,LOCALES EN REGLA,2,1,0,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
1420200,PK,LOCALES EN REGLA,1,2,0,KUNTSMANN ( de CCU)
1307179,CORPA,LOCALES EN REGLA,1,2,0,
1338593,PK,LOCALES EN REGLA,2,1,0,HEINEKEN ( de CCU)AUSTRAL ( de CCU)
639528,CORPA,LOCALES EN REGLA,1,4,1,CRISTALROYAL GUARD
657661,CORPA,LOCALES EN REGLA,1,2,0,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
659021,CORPA,LOCALES EN REGLA,1,1,0,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
852965,PK,LOCALES EN REGLA,1,2,0,HEINEKEN ( de CCU)KUNTSMANN ( de CCU)
752074,CORPA,LOCALES EN REGLA,1,3,0,CRISTALROYAL GUARD
1877614,CORPA,LOCALES EN REGLA,,,,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
1989081,PK,LOCALES EN REGLA,1,2,0,AUSTRAL ( de CCU)
2040109,CORPA,LOCALES EN REGLA,1,2,0,AUSTRALROYAL GUARD
606861,CORPA,LOCALES EN REGLA,,,,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
2224985,PK,LOCALES EN REGLA,1,2,0,AUSTRAL ( de CCU)HEINEKEN ( de CCU)
2323787,CORPA,LOCALES EN REGLA,,,,
676253,CORPA,LOCALES EN REGLA,1,2,0,AUSTRALROYAL GUARD
689242,PK,LOCALES EN REGLA,1,2,0,AUSTRAL ( de CCU)
2062428,CORPA,LOCALES EN REGLA,,,,AUSTRALROYAL GUARD
1327163,CORPA,LOCALES EN REGLA,1,1,1,BUDWEISERSTELLA ARTOIS
2171834,CORPA,LOCALES EN REGLA,,,,AUSTRALROYAL GUARD
2335388,CORPA,LOCALES EN REGLA,,,,
603966,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
2242587,PK,LOCALES EN REGLA,1,1,0,ESCUDO ( de CCU)
850633,PK,LOCALES EN REGLA,1,4,1,AUSTRAL ( de CCU)ESCUDO ( de CCU)KUNTSMANN ( de CCU)ROYAL GUARD  ( de CCU)
1307019,PK,LOCALES EN REGLA,0,0,0,
2325273,PK,LOCALES EN REGLA,0,0,0,
1575211,PK,LOCALES EN REGLA,0,0,0,
927154,CORPA,IMPLEMENTADO,1,4,0,BUDWEISERSTELLA ARTOIS
2277004,CORPA,IMPLEMENTADO,1,4,0,BUDWEISERSTELLA ARTOIS
2232604,PK,IMPLEMENTADO,0,0,0,
2254539,CORPA,LOCALES EN REGLA,3,2,2,
2216863,PK,LOCALES EN REGLA,0,0,0,
1953538,PK,LOCALES EN REGLA,1,4,1,AUSTRAL ( de CCU)CRISTAL ( de CCU)HEINEKEN ( de CCU)KUNTSMANN ( de CCU)
854249,PK,LOCALES EN REGLA,0,0,0,
981485,PK,LOCALES EN REGLA,1,1,1,KUNTSMANN ( de CCU)STELLA ARTOIS (de ABINBEV)
744656,CORPA,LOCALES EN REGLA,1,3,0,BUDWEISERSTELLA ARTOIS
2301459,PK,LOCALES EN REGLA,0,0,0,
587820,PK,LOCALES EN REGLA,0,0,0,
2097353,CORPA,LOCALES EN REGLA,,,,AUSTRALROYAL GUARD
702390,PK,LOCALES EN REGLA,1,2,0,HEINEKEN ( de CCU)KUNTSMANN ( de CCU)
689241,PK,LOCALES EN REGLA,0,0,0,
933401,CORPA,LOCALES EN REGLA,1,3,0,
549480,PK,LOCALES EN REGLA,0,0,0,
699019,PK,LOCALES EN REGLA,0,0,0,
1511223,PK,LOCALES EN REGLA,0,0,0,
921140,PK,LOCALES EN REGLA,0,0,0,
2101039,PK,LOCALES EN REGLA,1,2,0,CRISTAL ( de CCU)KUNTSMANN ( de CCU)
588117,PK,LOCALES EN REGLA,2,1,0,KUNTSMANN ( de CCU)ROYAL GUARD  ( de CCU)
1488390,PK,LOCALES EN REGLA,0,0,0,
1356360,PK,LOCALES EN REGLA,0,0,0,
586858,PK,LOCALES EN REGLA,0,0,0,
1501013,PK,LOCALES EN REGLA,0,0,0,
566989,PK,LOCALES EN REGLA,1,2,0,CRISTAL ( de CCU)
779117,PK,LOCALES EN REGLA,0,0,0,
2354077,PK,LOCALES EN REGLA,1,2,0,AUSTRAL ( de CCU)KUNTSMANN ( de CCU)
562076,PK,LOCALES EN REGLA,2,5,0,AUSTRAL ( de CCU)CRISTAL ( de CCU)DOLBEK ( de CCU)KUNTSMANN ( de CCU)ROYAL GUARD  ( de CCU)HEINEKEN ( de CCU)
559581,PK,LOCALES EN REGLA,0,0,0,
1520949,CORPA,LOCALES EN REGLA,1,2,1,AUSTRALROYAL GUARD
1373304,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
1419486,CORPA,LOCALES EN REGLA,,,,
837330,PK,LOCALES EN REGLA,0,0,0,
581420,PK,LOCALES EN REGLA,0,0,0,
587900,PK,LOCALES EN REGLA,0,0,0,
2012685,PK,LOCALES EN REGLA,1,2,1,AUSTRAL ( de CCU)
2335539,PK,LOCALES EN REGLA,0,0,0,
1374886,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
853741,CORPA,LOCALES EN REGLA,1,1,0,CRISTALROYAL GUARD
588673,PK,LOCALES EN REGLA,0,0,0,
725402,CORPA,LOCALES EN REGLA,,,,BUDWEISERSTELLA ARTOIS
613799,CORPA,LOCALES EN REGLA,1,2,0,BUDWEISERSTELLA ARTOIS
2352213,PK,LOCALES EN REGLA,1,1,0,CRISTAL ( de CCU)
607547,CORPA,LOCALES EN REGLA,,,,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
713381,PK,LOCALES EN REGLA,1,2,0,CRISTAL ( de CCU)KUNTSMANN ( de CCU)
918672,PK,LOCALES EN REGLA,0,0,0,
843069,PK,LOCALES EN REGLA,0,0,0,
667347,CORPA,LOCALES EN REGLA,1,2,0,CRISTALROYAL GUARD
834560,CORPA,LOCALES EN REGLA,,,,BUDWEISERSTELLA ARTOIS
2275841,CORPA,LOCALES EN REGLA,1,1,2,AUSTRALHEINEKENBUDWEISERSTELLA ARTOIS
2249705,CORPA,LOCALES EN REGLA,1,2,0,CRISTALROYAL GUARD
536957,PK,LOCALES EN REGLA,1,2,0,CRISTAL ( de CCU)HEINEKEN ( de CCU)
1937195,PK,LOCALES EN REGLA,1,3,0,DOLBEK ( de CCU)KUNTSMANN ( de CCU)ROYAL GUARD  ( de CCU)
687822,PK,LOCALES EN REGLA,1,1,0,CRISTAL ( de CCU)
2282685,CORPA,LOCALES EN REGLA,,,,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
812935,PK,LOCALES EN REGLA,1,3,0,CRISTAL ( de CCU)
672499,CORPA,LOCALES EN REGLA,1,1,0,CRISTALROYAL GUARD
612741,CORPA,LOCALES EN REGLA,1,1,0,CRISTALROYAL GUARD
537192,PK,LOCALES EN REGLA,0,0,0,
2313953,PK,LOCALES EN REGLA,1,2,0,CRISTAL ( de CCU)KUNTSMANN ( de CCU)
589177,PK,LOCALES EN REGLA,0,0,0,
688798,PK,LOCALES EN REGLA,1,1,0,AUSTRAL ( de CCU)
1330016,CORPA,LOCALES EN REGLA,1,3,0,
2116862,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
1508744,PK,LOCALES EN REGLA,1,2,1,KUNTSMANN ( de CCU)ROYAL GUARD  ( de CCU)BECKER  (de ABINBEV)BUDWEISER  (de ABINBEV)CUSQUENA (de ABINBEV)STELLA ARTOIS (de ABINBEV)
859858,CORPA,LOCALES EN REGLA,1,3,0,CRISTALROYAL GUARD
1363984,PK,LOCALES EN REGLA,2,1,0,CRISTAL ( de CCU)KUNTSMANN ( de CCU)
568138,PK,LOCALES EN REGLA,1,1,0,ROYAL GUARD  ( de CCU)
615761,CORPA,LOCALES EN REGLA,1,4,1,BUDWEISERSTELLA ARTOIS
2172498,CORPA,LOCALES EN REGLA,2,1,0,CRISTALROYAL GUARD
653809,CORPA,LOCALES EN REGLA,1,2,0,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
602086,CORPA,LOCALES EN REGLA,1,3,0,CRISTALROYAL GUARD
935344,PK,LOCALES EN REGLA,1,3,1,ESCUDO ( de CCU)HEINEKEN ( de CCU)KUNTSMANN ( de CCU)
811869,PK,LOCALES EN REGLA,0,0,0,
2201417,CORPA,LOCALES EN REGLA,,,,AUSTRALROYAL GUARD
562410,PK,LOCALES EN REGLA,1,2,0,CRISTAL ( de CCU)
587946,PK,LOCALES EN REGLA,1,1,0,CRISTAL ( de CCU)
582207,PK,LOCALES EN REGLA,1,2,0,CRISTAL ( de CCU)KUNTSMANN ( de CCU)
847141,CORPA,LOCALES EN REGLA,1,2,0,BUDWEISERSTELLA ARTOIS
2135114,CORPA,LOCALES EN REGLA,1,3,0,
755988,PK,LOCALES EN REGLA,1,2,0,CRISTAL ( de CCU)KUNTSMANN ( de CCU)
649523,CORPA,LOCALES EN REGLA,,,,BUDWEISERSTELLA ARTOIS
2332217,CORPA,LOCALES EN REGLA,1,2,0,CRISTALROYAL GUARD
1943564,CORPA,LOCALES EN REGLA,1,1,0,
530582,CORPA,LOCALES EN REGLA,1,1,0,CRISTALROYAL GUARD
2296512,PK,LOCALES EN REGLA,0,0,0,
522970,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
724156,PK,LOCALES EN REGLA,1,1,0,CRISTAL ( de CCU)
2115823,PK,LOCALES EN REGLA,1,3,0,CRISTAL ( de CCU)ESCUDO ( de CCU)KUNTSMANN ( de CCU)
769158,PK,LOCALES EN REGLA,1,4,0,AUSTRAL ( de CCU)DOLBEK ( de CCU)HEINEKEN ( de CCU)KUNTSMANN ( de CCU)
2351500,CORPA,LOCALES EN REGLA,2,4,1,
993186,PK,LOCALES EN REGLA,0,0,0,
1324086,PK,LOCALES EN REGLA,1,2,0,KUNTSMANN ( de CCU)ROYAL GUARD  ( de CCU)
769743,CORPA,LOCALES EN REGLA,1,1,0,KUNTSMANNPATAGONIAAUSTRALCRISTALROYAL GUARD
507265,CORPA,LOCALES EN REGLA,1,2,0,CRISTALROYAL GUARD
818388,PK,LOCALES EN REGLA,1,1,0,CRISTAL ( de CCU)
777890,PK,LOCALES EN REGLA,0,0,0,
2202586,CORPA,LOCALES EN REGLA,1,2,0,CRISTALROYAL GUARD
2320353,PK,LOCALES EN REGLA,1,3,0,AUSTRAL ( de CCU)CRISTAL ( de CCU)KUNTSMANN ( de CCU)
2273967,CORPA,LOCALES EN REGLA,1,2,0,HEINEKEN
588278,PK,LOCALES EN REGLA,0,0,0,
738654,CORPA,LOCALES EN REGLA,1,2,0,BUDWEISERSTELLA ARTOIS
672116,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
541163,PK,LOCALES EN REGLA,1,1,0,ESCUDO ( de CCU)
2254394,PK,LOCALES EN REGLA,0,0,0,
1668599,CORPA,LOCALES EN REGLA,1,3,0,CRISTALROYAL GUARD
1512519,PK,LOCALES EN REGLA,0,0,0,
1303443,CORPA,LOCALES EN REGLA,1,2,0,CRISTALROYAL GUARD
2083628,PK,LOCALES EN REGLA,0,0,0,
551780,PK,LOCALES EN REGLA,1,2,0,CRISTAL ( de CCU)
2225228,PK,LOCALES EN REGLA,1,2,0,KUNTSMANN ( de CCU)ROYAL GUARD  ( de CCU)
556876,PK,LOCALES EN REGLA,1,2,0,CRISTAL ( de CCU)
2295480,PK,LOCALES EN REGLA,0,0,0,
807869,CORPA,LOCALES EN REGLA,,,,BUDWEISERSTELLA ARTOIS
781363,PK,LOCALES EN REGLA,0,0,0,
647510,CORPA,LOCALES EN REGLA,2,1,0,BUDWEISERSTELLA ARTOIS
1956296,CORPA,LOCALES EN REGLA,1,2,0,AUSTRALROYAL GUARD
2172584,CORPA,LOCALES EN REGLA,,,,CRISTALROYAL GUARD
1654496,CORPA,LOCALES EN REGLA,1,1,0,AUSTRALROYAL GUARD
2253964,CORPA,LOCALES EN REGLA,1,3,1,AUSTRALROYAL GUARD
1912429,PK,LOCALES EN REGLA,0,0,0,
2293484,CORPA,LOCALES EN REGLA,1,3,0,HEINEKEN
1389736,,,,,,
2397422,,,,,,
2397418,,,,,,
2420462,,,,,,
2397435,,,,,,
2397431,,,,,,
2397436,,,,,,
2427847,,,,,,
2397440,,,,,,
2397424,,,,,,
2219585,,,,,,
1944008,,,,,,
,,,,,,
599019,,,,,,
656172,,,,,,
659585,,,,,,
674546,,,,,,
675958,,,,,,
676055,,,,,,
676829,,,,,,
676835,,,,,,
677232,,,,,,
678767,,,,,,
679242,,,,,,
680732,,,,,,
680893,,,,,,
684011,,,,,,
710161,,,,,,
752497,,,,,,
762440,,,,,,
772967,,,,,,
793351,,,,,,
812081,,,,,,
824867,,,,,,
862313,,,,,,
872086,,,,,,
2252624,,,,,,
2238397,,,,,,
1422435,,,,,,
933515,,,,,,
992939,,,,,,
1332441,,,,,,
1349456,,,,,,
1349494,,,,,,
1369103,,,,,,
1388780,,,,,,
1398905,,,,,,
1471988,,,,,,
1474583,,,,,,
1492101,,,,,,
1599257,,,,,,
1658108,,,,,,
1808081,,,,,,
1945337,,,,,,
2031011,,,,,,
2053161,,,,,,
2110972,,,,,,
2138489,,,,,,
2152612,,,,,,
2168428,,,,,,
2195535,,,,,,
2198154,,,,,,
2220605,,,,,,
2228405,,,,,,
2235632,,,,,,
2254200,,,,,,
2270977,,,,,,
2273371,,,,,,
1691336,,,,,,
2279743,,,,,,
2281157,,,,,,
2286752,,,,,,
2291065,,,,,,
2299561,,,,,,
2321461,,,,,,
2342486,,,,,,
2343254,,,,,,
2353564,,,,,,
2360274,,,,,,
2362833,,,,,,
2366677,,,,,,
2368082,,,,,,
2368227,,,,,,
2369828,,,,,,
2370077,,,,,,
2375224,,,,,,
2375806,,,,,,
2376984,,,,,,
2378262,,,,,,
2378844,,,,,,
2378853,,,,,,
2380507,,,,,,
2381396,,,,,,
2389824,,,,,,
2389860,,,,,,
2391689,,,,,,
2392796,,,,,,
2394333,,,,,,
2394515,,,,,,
2397799,,,,,,
2405440,,,,,,
2408267,,,,,,
2408268,,,,,,
2408269,,,,,,
2408772,,,,,,
2411061,,,,,,
2411371,,,,,,
2412587,,,,,,
2417600,,,,,,
2417763,,,,,,
2417954,,,,,,
2418436,,,,,,
2419534,,,,,,
2420462,,,,,,
2423080,,,,,,
2423085,,,,,,
2424035,,,,,,
2425302,,,,,,
2425701,,,,,,
2425966,,,,,,
2428077,,,,,,
2431151,,,,,,
2432675,,,,,,
2436068,,,,,,
1747210,,,,,,
Mal Id,,,,,,
1742034,,,,,,
1997425,,,,,,
2270889,,,,,,
1500795,,,,,,
616346,,,,,,
1942689,,,,,,
1320685,,,,,,
1425890,,,,,,
1390899,,,,,,
747387,,,,,,
2299625,,,,,,
2200605,,,,,,
1526556,,,,,,
689142,,,,,,
845825,,,,,,
680237,,,,,,
2350949,,,,,,
991583,,,,,,
2300789,,,,,,
2297685,,,,,,
777396,,,,,,
2227788,,,,,,
2209387,,,,,,
2290590,,,,,,
525082,,,,,,
527140,,,,,,
535849,,,,,,
545046,,,,,,
565506,,,,,,
581123,,,,,,
586037,,,,,,
596088,,,,,,
599096,,,,,,
604313,,,,,,
613537,,,,,,
614072,,,,,,
